demon	d_label	d_deleted	d_node	d_parent	test	t_label	t_deleted	start	t_node	t_parent
那个是所有的	那个是	所有的	NP-D3-N2	VP-D2-N1	他考虑别人多些	他考虑多些	别人	3	NP-D4-N1	VP-D3-N1
那盘菜是红烧排骨	菜是红烧排骨	那盘	DP-D3-N0	NP-D2-N0	你可以问问其他客户	你可以问问客户	其他	5	DP-D5-N0	NP-D4-N1
单位的网速非常垃圾	网速非常垃圾	单位的	DNP-D3-N0	NP-D2-N0	自己的时间多	时间多	自己的	0	DNP-D3-N0	NP-D2-N0
十月一日为法定假日	十月一日为	法定假日	NP-D3-N3	VP-D2-N1	星期天都自己到学校去自习	星期天都自己到去自习	学校	7	NP-D4-N1	VP-D3-N3
你要根据我们模块上的接口来配置	你要根据来配置	我们模块上的接口	NP-D5-N1	PP-D4-N0	我晚上在火车上睡不好	我晚上在上睡不好	火车	4	NP-D5-N0	PP-D3-N2
整个国家公园都建在一个活火山上	国家公园都建在一个活火山上	整个	DP-D3-N0	NP-D2-N0	但是那个箱子质量好	但是箱子质量好	那个	2	DP-D4-N0	NP-D3-N1
我找别的系的	我找的	别的系	NP-D5-N0	DNP-D4-N0	一个孩子的家庭太脆弱了	的家庭太脆弱了	一个孩子	0	NP-D4-N0	DNP-D3-N0
孩子躺在母亲的臂弯里	孩子躺在臂弯里	母亲的	DNP-D6-N0	NP-D5-N0	你英文版的在哪儿	你在哪儿	英文版的	1	DNP-D4-N1	NP-D3-N1
之前结核在那边治疗的	之前结核治疗的	在那边	PP-D4-N2	VP-D3-N2	我看风格和梵西有些像	我看风格有些像	和梵西	4	PP-D5-N1	VP-D4-N1
其实这次机会挺好的	其实机会挺好的	这次	DP-D4-N1	NP-D3-N1	她这个人是这样的	她人是这样的	这个	1	DP-D4-N1	NP-D3-N0
咱部催台上道具什么的	咱部催道具什么的	台上	LCP-D5-N0	NP-D4-N2	所以有人说我是思想上的巨人	所以有人说我是的巨人	思想上	7	LCP-D9-N0	NP-D7-N2
我说你哥的孩子	我说孩子	你哥的	DNP-D4-N0	NP-D3-N2	你头像怎么是黑的	你头像怎么是	黑的	6	DNP-D5-N0	NP-D4-N4
他们的电话停机了	电话停机了	他们的	DNP-D3-N0	NP-D2-N0	这是原版的	这是	原版的	2	DNP-D4-N0	NP-D3-N2
我不是冷血动物	我不是	冷血动物	NP-D4-N2	VP-D3-N2	你给我报个价吧	你给我报吧	个价	4	NP-D5-N3	VP-D4-N2
新国标放宽了钢材的使用范围	新国标放宽了	钢材的使用范围	NP-D3-N4	VP-D2-N1	我周一还跟他扯了一会	我还跟他扯了一会	周一	1	NP-D3-N1	VP-D2-N1
这是你们的考验	这是	你们的考验	NP-D3-N2	VP-D2-N1	我路痴一个捏	我捏	路痴一个	1	NP-D4-N1	VP-D3-N1
你还真是一步步规划的细密	你还真是规划的细密	一步步	QP-D3-N3	VP-D2-N1	你要一个卡子一个的拍	你要卡子一个的拍	一个	2	QP-D7-N0	VP-D3-N2
有些还要研究生而且要男的	有些还要研究生而且要	男的	NP-D5-N3	VP-D4-N3	我有电话	我有	电话	2	NP-D3-N2	VP-D2-N1
我造个复印件还行	我造还行	个复印件	NP-D4-N2	VP-D3-N1	他不适合我结婚对象	他不适合	我结婚对象	4	NP-D4-N2	VP-D3-N2
你给我报个价吧	你给我报吧	个价	NP-D5-N3	VP-D4-N2	她昨天咳了一整晚几乎没睡	她咳了一整晚几乎没睡	昨天	1	NP-D4-N0	VP-D3-N1
那是你一辈子的事耶	那是你事耶	一辈子的	DNP-D5-N1	NP-D4-N2	我同事说我的外套都没型	我同事说外套都没型	我的	4	DNP-D5-N0	NP-D4-N0
啥叫康乐消费	啥叫	康乐消费	NP-D3-N2	VP-D2-N1	你具体在哪里	你具体在	哪里	4	NP-D4-N2	VP-D3-N2
贪字头上一把刀	贪字头上刀	一把	QP-D4-N4	NP-D3-N2	俺闺女的好多照片都在里面了	俺闺女的照片都在里面了	好多	4	QP-D3-N1	NP-D2-N0
你英文版的在哪儿	你的在哪儿	英文版	NP-D5-N0	DNP-D4-N1	以前的同学又还没放假	的同学又还没放假	以前	0	NP-D4-N0	DNP-D3-N0
你的目标客户是学生	目标客户是学生	你的	DNP-D3-N0	NP-D2-N0	我是借用你的话	我是借用话	你的	4	DNP-D5-N0	NP-D4-N1
我这里是晚上八点	我这里是	晚上八点	NP-D3-N3	VP-D2-N1	我在图书馆	我在	图书馆	2	NP-D3-N2	VP-D2-N1
我今天上午去过你的店	我今天上午去过	你的店	NP-D4-N4	VP-D3-N2	你最近都不关心我的	你都不关心我的	最近	1	NP-D4-N1	VP-D3-N1
他这个楼的公共区域很好	他楼的公共区域很好	这个	DP-D5-N1	NP-D4-N0	什么东西超标不达要求	东西超标不达要求	什么	0	DP-D3-N0	NP-D2-N0
这是他大厅	这是	他大厅	NP-D3-N2	VP-D2-N1	但我每天都会关注你的签名	但我每天都会关注	你的签名	8	NP-D5-N2	VP-D4-N4
那首小诗惹出来的吧	小诗惹出来的吧	那首	DP-D5-N0	NP-D4-N0	其他地方也没什么	地方也没什么	其他	0	DP-D3-N0	NP-D2-N0
自己做了一份	自己做了	一份	QP-D3-N3	VP-D2-N1	我们好像不能一趟车	我们好像不能车	一趟	6	QP-D6-N0	VP-D4-N3
然后我去欧时力买了个外套	然后我去欧时力买了	个外套	NP-D4-N4	VP-D3-N3	明天不行我后天还去找她	明天不行我还去找她	后天	5	NP-D3-N3	VP-D2-N2
有些还要研究生而且要男的	有些还要研究生而且要	男的	NP-D5-N3	VP-D4-N3	人家站在洋人的立场操作	人家站在操作	洋人的立场	4	NP-D5-N1	VP-D3-N1
各拥一片天	各拥天	一片	QP-D4-N0	NP-D3-N2	我给你介绍一个销售经理吧	我给你介绍销售经理吧	一个	5	QP-D6-N1	NP-D5-N3
反正计划总没有变化快	反正计划总快	没有变化	PP-D3-N3	VP-D2-N2	我昨天也跟他留言了滴	我昨天也留言了滴	跟他	4	PP-D4-N3	VP-D3-N1
你是我的初恋	你是初恋	我的	DNP-D4-N0	NP-D3-N2	那你现在一个月的收入大概是多少	那你现在收入大概是多少	一个月的	4	DNP-D3-N3	NP-D2-N1
风波延烧到政界	风波延烧	到政界	PP-D3-N2	VP-D2-N1	它和启明是一个概念	它是一个概念	和启明	1	PP-D3-N1	VP-D2-N1
那首小诗惹出来的吧	小诗惹出来的吧	那首	DP-D5-N0	NP-D4-N0	她安排了别的任务	她安排了任务	别的	4	DP-D4-N0	NP-D3-N3
奶妈终于在微信上出现了	奶妈终于在出现了	微信上	LCP-D4-N2	PP-D3-N2	我到时在地铁站口接你	我到时在接你	地铁站口	4	LCP-D4-N2	PP-D3-N2
最近我们这里下了很多场大雪	最近我们这里下了大雪	很多场	QP-D4-N0	NP-D3-N5	这个有点难度考倒了一堆人	这个有点难度考倒了人	一堆	9	QP-D5-N4	NP-D4-N4
孩子躺在母亲的臂弯里	孩子躺	在母亲的臂弯里	PP-D3-N2	VP-D2-N1	我得一个朋友向我打听	我得一个朋友打听	向我	6	PP-D3-N3	VP-D2-N1
我在这都吃胖了	我都吃胖了	在这	PP-D3-N1	VP-D2-N1	样子和我小时候一模一样	样子一模一样	和我小时候	2	PP-D3-N1	VP-D2-N1
我的活来了	活来了	我的	DNP-D3-N0	NP-D2-N0	你的目标客户是学生	目标客户是学生	你的	0	DNP-D3-N0	NP-D2-N0
然后他们对旅馆的需求不算大吧	然后他们需求不算大吧	对旅馆的	DNP-D4-N2	NP-D3-N1	我的加了没	加了没	我的	0	DNP-D3-N0	NP-D2-N0
娇的老公挺好的	老公挺好的	娇的	DNP-D4-N0	NP-D3-N0	我家的那个就是这样了	那个就是这样了	我家的	0	DNP-D3-N0	NP-D2-N0
我们都是一家人	我们都是	一家人	NP-D4-N2	VP-D3-N2	她眼神有些像你母亲	她眼神有些像	你母亲	6	NP-D4-N2	VP-D3-N3
我等下跟你弄	我等下弄	跟你	PP-D3-N2	VP-D2-N1	人家站在洋人的立场操作	人家站操作	在洋人的立场	3	PP-D4-N1	VP-D3-N1
右边的是我同学	右边的是	我同学	NP-D3-N2	VP-D2-N1	我们周二晚上还有女生节晚会	我们还有女生节晚会	周二晚上	2	NP-D3-N1	VP-D2-N1
师傅的心在师母身上	师傅的心在	师母身上	LCP-D4-N4	VP-D3-N2	所以有人说我是思想上的巨人	所以有人说我是的巨人	思想上	7	LCP-D9-N0	VP-D6-N1
每个人心中的比例不同	每个中的比例不同	人心	NP-D5-N1	LCP-D4-N2	手机里的音乐与照片还有电影太多	里的音乐与照片还有电影太多	手机	0	NP-D5-N0	LCP-D4-N0
我可以给你她的联系方式	我可以给你联系方式	她的	DNP-D5-N1	NP-D4-N2	所有的悲剧都如此相似	悲剧都如此相似	所有的	0	DNP-D3-N0	NP-D2-N0
哎这伤心是一时的	哎这伤心是	一时的	NP-D3-N4	VP-D2-N2	什么叫外聘	什么叫	外聘	3	NP-D3-N2	VP-D2-N1
技能讲师的公式不大好算	公式不大好算	技能讲师的	DNP-D3-N0	NP-D2-N0	你的心里还有愁云	心里还有愁云	你的	0	DNP-D3-N0	NP-D2-N0
你要根据我们模块上的接口来配置	你要根据上的接口来配置	我们模块	NP-D8-N0	LCP-D7-N0	我到时在地铁站口接你	我到时在口接你	地铁站	4	NP-D5-N0	LCP-D4-N2
我填了两分	我填了	两分	QP-D3-N3	VP-D2-N1	我姐比你大一岁	我姐比你大	一岁	5	QP-D4-N5	VP-D3-N3
你下午几点结束	你结束	下午几点	NP-D3-N1	VP-D2-N1	我的想法是房间配上电脑	我的想法是配上电脑	房间	5	NP-D4-N3	VP-D2-N1
我这头海天驴又要拉磨了	我海天驴又要拉磨了	这头	DP-D3-N1	NP-D2-N0	什么东西超标不达要求	东西超标不达要求	什么	0	DP-D3-N0	NP-D2-N0
这个互惠生的签证很难办	互惠生的签证很难办	这个	DP-D3-N0	NP-D2-N0	有的女人离开了男人活不下去	女人离开了男人活不下去	有的	0	DP-D3-N0	NP-D2-N0
我就开了个台球厅和一个网络公司	我就开了	个台球厅和一个网络公司	NP-D4-N3	VP-D3-N2	那你找找那本书	那你找找	那本书	4	NP-D3-N3	VP-D2-N2
你们现在是周一早上吧	你们现在是吧	周一早上	NP-D5-N2	VP-D4-N2	预产期是一月份	预产期是	一月份	4	NP-D3-N2	VP-D2-N1
那个旅馆在最边上	那个旅馆在	最边上	NP-D3-N3	VP-D2-N1	然后大家都对她肚子感兴趣	然后大家都对感兴趣	她肚子	6	NP-D4-N2	VP-D2-N2
那我早上来图书馆跟你碰头好了	那我早上来图书馆碰头好了	跟你	PP-D6-N2	VP-D5-N2	那是你在电脑前看	那是你看	在电脑前	3	PP-D5-N1	VP-D4-N1
民愤如火烧眼皮	民愤烧眼皮	如火	PP-D3-N1	VP-D2-N1	你跟销售经理说说	你说说	跟销售经理	1	PP-D3-N1	VP-D2-N1
你看我身边的老乡	你看老乡	我身边的	DNP-D4-N0	NP-D3-N2	那是你一辈子的事耶	那是你事耶	一辈子的	3	DNP-D5-N1	NP-D4-N2
我很少和她私聊	我很少私聊	和她	PP-D3-N2	VP-D2-N1	你在国外课题做的怎样了	你做的怎样了	在国外课题	1	PP-D3-N1	VP-D2-N1
它和启明是一个概念	它是一个概念	和启明	PP-D3-N1	VP-D2-N1	我很少和她私聊	我很少私聊	和她	3	PP-D3-N2	VP-D2-N1
钱从你那里走	钱从走	你那里	NP-D4-N1	PP-D3-N1	行李放在大巴上	行李放在上	大巴	4	NP-D5-N0	PP-D3-N2
你一定要好好的生活	你一定要生活	好好的	DVP-D5-N0	VP-D4-N2	那边都差不多的破烂	那边都破烂	差不多的	3	DVP-D3-N2	VP-D2-N1
你在那座城市	你在	那座城市	NP-D3-N2	VP-D2-N1	反正我是没洗过十多分钟的脸	反正我是没洗过	十多分钟的脸	7	NP-D5-N3	VP-D4-N1
这是同学的婚纱	这是	同学的婚纱	NP-D3-N2	VP-D2-N1	俺们这边游击队野战军自己折腾	俺们这边自己折腾	游击队野战军	4	NP-D4-N2	VP-D3-N1
我爸只活在自己的世界里	我爸只活在	自己的世界里	LCP-D5-N1	PP-D4-N4	我到时在地铁站口接你	我到时在接你	地铁站口	4	LCP-D4-N2	PP-D3-N2
这边老板就靠这个吃饭	这边老板就吃饭	靠这个	PP-D3-N3	VP-D2-N2	我对帽子木有兴趣	我木有兴趣	对帽子	1	PP-D3-N1	VP-D2-N1
我给你关注着	我关注着	给你	PP-D3-N1	VP-D2-N1	你和我一样	你一样	和我	1	PP-D3-N1	VP-D2-N1
他教刑事司法系统的	他教的	刑事司法系统	NP-D4-N2	VP-D3-N1	会议室冒得空调	会议室冒得	空调	5	NP-D3-N2	VP-D2-N1
思想落实于具体形式	思想落实于	具体形式	NP-D4-N1	PP-D3-N2	我们的产品在哪里加工	我们的产品在加工	哪里	6	NP-D4-N4	PP-D3-N2
她一个人带个孩子也蛮造业	她一个人带也蛮造业	个孩子	NP-D5-N3	VP-D4-N2	他们刚开会酒店分析会	他们刚开会	酒店分析会	5	NP-D4-N2	VP-D3-N2
那你就一次多生几个不就好了	那你就一次多生不就好了	几个	QP-D5-N5	VP-D4-N4	她前一段时间在幼儿园打工	她前时间在幼儿园打工	一段	2	QP-D5-N1	VP-D2-N1
我下采购单	我下	采购单	NP-D3-N2	VP-D2-N1	我告诉你原因吧傻徒弟	我告诉你吧傻徒弟	原因	4	NP-D4-N3	VP-D3-N1
一节课多少钱	课多少钱	一节	QP-D3-N0	NP-D2-N0	那你现在一个月的收入大概是多少	那你现在月的收入大概是多少	一个	4	QP-D5-N0	NP-D4-N2
我不是觉得你俩和我关系好嘛	我不是觉得你俩和好嘛	我关系	NP-D9-N3	PP-D8-N2	那不是跟以前差不多的	那不是跟差不多的	以前	4	NP-D7-N1	PP-D6-N0
你去接触个新人嘛	你去接触嘛	个新人	NP-D5-N1	VP-D4-N2	他们这几天可能去我小姨那里了	他们这几天可能去了	我小姨那里	8	NP-D5-N3	VP-D4-N3
风波延烧到政界	风波延烧	到政界	PP-D3-N2	VP-D2-N1	人家站在洋人的立场操作	人家站操作	在洋人的立场	3	PP-D4-N1	VP-D3-N1
我要打造巨星品牌	我要打造	巨星品牌	NP-D4-N1	VP-D3-N2	响马闯天涯	响马闯	天涯	3	NP-D3-N2	VP-D2-N1
你不知道他的凶样	你不知道凶样	他的	DNP-D5-N0	NP-D4-N2	我今天上午去过你的店	我今天上午去过店	你的	7	DNP-D5-N0	NP-D4-N4
孩子躺在母亲的臂弯里	孩子躺在臂弯里	母亲的	DNP-D6-N0	NP-D5-N0	我可以说里面的狗可爱么	我可以说狗可爱么	里面的	4	DNP-D7-N0	NP-D6-N0
谁谁谁又不跟谁谁玩	谁谁谁又不玩	跟谁谁	PP-D3-N5	VP-D2-N1	你在哪里学的	你学的	在哪里	1	PP-D4-N1	VP-D3-N1
学校需要什么人	学校需要	什么人	NP-D3-N2	VP-D2-N1	那些就比较好找工作	那些就比较好找	工作	7	NP-D4-N4	VP-D3-N4
我说中了师傅的心思吧	我说中了心思吧	师傅的	DNP-D5-N2	NP-D4-N3	他的外号很不雅别仔卡	外号很不雅别仔卡	他的	0	DNP-D3-N0	NP-D2-N0
我的微博里好多照片	里好多照片	我的微博	NP-D3-N0	LCP-D2-N0	同学之间没有那多客套	之间没有那多客套	同学	0	NP-D3-N0	LCP-D2-N0
我们看看做个标书	我们看看做	个标书	NP-D4-N2	VP-D3-N2	我鄙视俺同学	我鄙视	俺同学	3	NP-D3-N2	VP-D2-N1
我不和他说话	我不说话	和他	PP-D3-N2	VP-D2-N1	他刚才跟我留言	他刚才留言	跟我	3	PP-D3-N2	VP-D2-N1
只是他们的大巴要回酒店去	只是大巴要回酒店去	他们的	DNP-D3-N1	NP-D2-N1	你是我的初恋	你是初恋	我的	2	DNP-D4-N0	NP-D3-N2
那个关系也不能得罪	关系也不能得罪	那个	DP-D3-N0	NP-D2-N0	你可以去研究这种社会课题了	你可以去研究社会课题了	这种	6	DP-D6-N0	NP-D5-N1
小孩的学习能力会很强的	学习能力会很强的	小孩的	DNP-D4-N0	NP-D3-N0	我先去办个招行的吧	我先去办个吧	招行的	5	DNP-D8-N1	NP-D7-N1
我可烦俺公公了	我可烦了	俺公公	NP-D4-N2	VP-D3-N2	你现在怎么样	你怎么样	现在	1	NP-D3-N1	VP-D2-N1
你能接受什么价位的	你能接受的	什么价位	NP-D6-N0	DNP-D5-N0	这个是帖子在校内的分享	这个是帖子在的分享	校内	6	NP-D6-N1	DNP-D4-N1
我明天估计又要忙一天了	我明天估计又要忙了	一天	QP-D5-N1	VP-D4-N4	我已经工作三年了	我已经工作了	三年	5	QP-D4-N2	VP-D3-N2
你要告诉我英文名	你要告诉我	英文名	NP-D4-N2	VP-D3-N2	我找别的系的	我找	别的系的	2	NP-D3-N2	VP-D2-N1
我一般这个时候会上	我一般会上	这个时候	NP-D3-N2	VP-D2-N1	你就看请求那里	你就看	请求那里	3	NP-D4-N2	VP-D3-N2
我还在那家电力公司	我还在	那家电力公司	NP-D4-N2	VP-D3-N2	小孩教育真是一门大学问	小孩教育真是	一门大学问	6	NP-D4-N2	VP-D3-N3
我找找他的照片	我找找照片	他的	DNP-D4-N0	NP-D3-N2	顺风的什么菜好吃	什么菜好吃	顺风的	0	DNP-D3-N0	NP-D2-N0
他问咱有免税政策嘛	他问咱有嘛	免税政策	NP-D6-N2	VP-D5-N1	我们看看做个标书	我们看看做	个标书	5	NP-D4-N2	VP-D3-N2
我开了个淘宝店	我开了	个淘宝店	NP-D3-N3	VP-D2-N1	反正我觉得自己是这样的	反正我觉得是这样的	自己	5	NP-D4-N0	VP-D2-N2
我还是原来的	我还是	原来的	NP-D4-N2	VP-D3-N2	所以你就是纠结在这个地方吧	所以你就是纠结在吧	这个地方	8	NP-D7-N1	VP-D5-N2
我已经不会为这些事情纠结了	我已经不会纠结了	为这些事情	PP-D5-N0	VP-D4-N3	你在哪里学的	你学的	在哪里	1	PP-D4-N1	VP-D3-N1
我是来等你给我刷信誉滴亲	我是来等你刷信誉滴亲	给我	PP-D8-N1	VP-D7-N1	我当时还跟他讲过的	我当时还讲过的	跟他	4	PP-D4-N3	VP-D3-N1
这个是另外一个	这个是另外	一个	QP-D4-N1	DP-D3-N2	她前一段时间在幼儿园打工	她前时间在幼儿园打工	一段	2	QP-D5-N1	DP-D4-N0
我给你关注着	我关注着	给你	PP-D3-N1	VP-D2-N1	那年龄比他要小吧	那年龄要小吧	比他	3	PP-D4-N2	VP-D3-N2
我登我的看看	我登看看	我的	NP-D4-N1	VP-D3-N1	这个地方在海边	这个地方在	海边	5	NP-D3-N3	VP-D2-N1
我看中了件欧时力的大衣	我看中了件大衣	欧时力的	DNP-D4-N1	NP-D3-N3	这个是帖子在校内的分享	这个是帖子分享	在校内的	5	DNP-D4-N1	NP-D3-N2
欧元促进电子商务发展	欧元促进	电子商务发展	NP-D3-N2	VP-D2-N1	我在看那套小说	我在看	那套小说	3	NP-D4-N2	VP-D3-N2
正好我也有空在家照顾他	正好我也有空照顾他	在家	PP-D5-N1	VP-D4-N2	她老公对她和家人都挺好	她老公都挺好	对她和家人	3	PP-D3-N2	VP-D2-N1
我可能是周六早到	我可能是到	周六早	NP-D5-N0	VP-D4-N2	我今年年初开始也白头发了	我开始也白头发了	今年年初	1	NP-D3-N1	VP-D2-N1
我还有二十分钟	我还有	二十分钟	QP-D4-N2	VP-D3-N2	我来一打	我来	一打	2	QP-D3-N2	VP-D2-N1
你说你们这届的	你说你们的	这届	DP-D6-N0	DNP-D5-N1	我找别的系的	我找系的	别的	2	DP-D6-N0	DNP-D4-N0
整个国家公园都建在一个活火山上	国家公园都建在一个活火山上	整个	DP-D3-N0	NP-D2-N0	你有什么经验没	你有经验没	什么	2	DP-D4-N0	NP-D3-N2
我七点钟有小组讨论了所以急死了	我七点钟有了所以急死了	小组讨论	NP-D5-N2	VP-D4-N1	自己发自己的	自己发	自己的	3	NP-D3-N2	VP-D2-N1
也许你有你的难处	也许你有难处	你的	DNP-D4-N0	NP-D3-N3	孩子的奶粉也越来越不安全了	奶粉也越来越不安全了	孩子的	0	DNP-D3-N0	NP-D2-N0
正好我也有空在家照顾他	正好我也有空照顾他	在家	PP-D5-N1	VP-D4-N2	她的比我的好弄	她的好弄	比我的	2	PP-D3-N1	VP-D2-N1
外部压力是内部调整的机遇	外部压力是的机遇	内部调整	NP-D5-N0	DNP-D4-N0	我们这的供货很难打进来的	的供货很难打进来的	我们这	0	NP-D5-N0	DNP-D4-N0
你的语文是不是很差	语文是不是很差	你的	DNP-D3-N0	NP-D2-N0	一般的天线厂都行	天线厂都行	一般的	0	DNP-D3-N0	NP-D2-N0
她不太在乎这样的我为此我也失落	她不太在乎我为此我也失落	这样的	DNP-D6-N0	NP-D5-N3	我先去办个招行的吧	我先去办个吧	招行的	5	DNP-D8-N1	NP-D7-N1
他的股票估计是死了	股票估计是死了	他的	DNP-D3-N0	NP-D2-N0	我先去办个招行的吧	我先去办个吧	招行的	5	DNP-D8-N1	NP-D7-N1
家庭比事业重要	家庭重要	比事业	PP-D3-N1	VP-D2-N1	我先跟老师调好课	我先调好课	跟老师	2	PP-D3-N2	VP-D2-N1
然后大家都对她肚子感兴趣	然后大家都对感兴趣	她肚子	NP-D4-N2	PP-D3-N3	样子和我小时候一模一样	样子和一模一样	我小时候	3	NP-D4-N1	PP-D3-N1
老板的公事还是蛮多	公事还是蛮多	老板的	DNP-D3-N0	NP-D2-N0	你手头上的工作继续	你工作继续	手头上的	1	DNP-D3-N1	NP-D2-N0
这个行业对我来说特别陌生	这个行业特别陌生	对我来说	PP-D3-N2	VP-D2-N1	我才知道她和你一个专业	我才知道她一个专业	和你	5	PP-D6-N1	VP-D5-N1
